,id,query,road,house_number,neighbourhood,city,county,state
324,7520000520,"47.4957,-122.352",Southwest 120th Street,1326,Mount View,,King County,Washington
325,7520000520,"47.4957,-122.352",Southwest 120th Street,1326,Mount View,,King County,Washington
326,3530210260,"47.7721,-122.093",Northeast 199th Place,18398,,,King County,Washington
327,1959700550,"47.644,-122.319",11th Avenue East,2625,Portage Bay,Seattle,King County,Washington
328,1665400045,"47.472,-122.344",Southwest 146th Street,721,,,King County,Washington
329,9542850320,"47.592,-122.166",Southeast 21st Place,,Woodridge,Bellevue,King County,Washington
330,3179100060,"47.669,-122.275",Pullman Avenue Northeast,4815,Hawthorne Hills,Seattle,King County,Washington
331,2946001550,"47.42,-122.323",9th Avenue South,20238,North Hill,,King County,Washington
332,8078490390,"47.1913,-122.012",Almadon Street,121,The Meadows,,King County,Washington
333,9550201550,"47.6666,-122.331",Keystone Place North,5126,,Seattle,King County,Washington
334,191100045,"47.5639,-122.217",Southeast 46th Street,9140,,,King County,Washington
335,5009600070,"47.3483,-122.052",Southeast 283rd Street,21656,Madisen Drive,,King County,Washington
336,200350070,"47.7648,-122.164",132nd Avenue Northeast,18999,,,King County,Washington
337,2877103726,"47.6794,-122.357",North 70th Street,109,,Seattle,King County,Washington
338,405100295,"47.7535,-122.354",North 171st Street,,,Shoreline,King County,Washington
339,4268200055,"47.4945,-122.22",South 121st Street,8916,,Seattle,King County,Washington
340,3126069068,"47.6945,-122.093",Avondale Road Northeast,10614,,,King County,Washington
341,1115300070,"47.5222,-122.157",138th Avenue Southeast,8911,,,King County,Washington
342,6414100671,"47.7222,-122.32",Northeast 128th Street,819,,Seattle,King County,Washington
343,7004200060,"47.3796,-122.49",Southwest 250th Way,12198,,,King County,Washington
344,7852110140,"47.5374,-121.875",Curtis Drive Southeast,7011,,,King County,Washington
345,3969300030,"47.4897,-122.24",74th Place South,12646,,Seattle,King County,Washington
346,3969300030,"47.4897,-122.24",74th Place South,12646,,Seattle,King County,Washington
347,4048400070,"47.4716,-122.078",196th Avenue Southeast,14602,,,King County,Washington
348,808000070,"47.3581,-122.173",Southeast 270th Street,12613,Seven Oaks East,,King County,Washington
349,7374200030,"47.7713,-122.307",21st Avenue Northeast,19599,,,King County,Washington
350,7325600160,"47.675,-121.854",361st Avenue Northeast,,,,King County,Washington
351,2757000030,"47.5603,-122.222",Southeast 48th Street,8770,,,King County,Washington
352,616000140,"47.4147,-122.337",2nd Place Southwest,20853,,,King County,Washington
353,3363900111,"47.68,-122.353",Dayton Avenue North,7011,,Seattle,King County,Washington
354,9262800171,"47.3117,-122.27",South 324th Street,5124,,,King County,Washington
355,6607000126,"47.543,-122.28",43rd Avenue South,6609,Brighton,Seattle,King County,Washington
356,5416510830,"47.3607,-122.034",228th Place Southeast,27025,Rock Creek Meadows,,King County,Washington
357,2201500030,"47.5759,-122.137",Southeast 38th Place,15344,,Bellevue,King County,Washington
358,325059171,"47.6891,-122.159",Northeast 100th Street,13637,,,King County,Washington
359,952003285,"47.565,-122.381",39th Avenue Southwest,4150,,Seattle,King County,Washington
360,3211290370,"47.6359,-121.974",273rd Avenue Northeast,3094,,,King County,Washington
361,1072010350,"47.4769,-122.141",149th Place Southeast,14024,Willowbrook,,King County,Washington
362,8856950070,"47.3845,-122.029",234th Way Southeast,24220,Valley Green,,King County,Washington
363,925059078,"47.6743,-122.184",Northeast 80th Street,11703,,,King County,Washington
364,7855801090,"47.5651,-122.164",132nd Avenue Southeast,,,Bellevue,King County,Washington
365,723099065,"47.4853,-121.709",473rd Avenue Southeast,12626,,,King County,Washington
366,6116500075,"47.4508,-122.359",Southwest 170th Street,1928,Gregory Heights,,King County,Washington
367,1118500030,"47.6375,-122.016",Northeast 30th Place,24120,,,King County,Washington
368,424069250,"47.5944,-122.042",223rd Avenue Southeast,1722,,,King County,Washington
369,3291800710,"47.4888,-122.182",Northeast 4th Court,2719,Liberty Ridge,,King County,Washington
370,6838700060,"47.5112,-122.19",Aberdeen Place Northeast,2118,Kennydale,,King County,Washington
371,2231500030,"47.7711,-122.341",North 196th Street,1301,,Shoreline,King County,Washington
372,2231500030,"47.7711,-122.341",North 196th Street,1301,,Shoreline,King County,Washington
373,7683900200,"47.2813,-122.345",8th Avenue Southwest,35638,,,King County,Washington
374,8155830060,"47.5038,-122.189",Blaine Avenue Northeast,1260,Kennydale,,King County,Washington
375,98020310,"47.5823,-121.97",278th Avenue Southeast,2951,,,King County,Washington
376,9423400140,"47.7164,-122.304",23rd Avenue Northeast,12016,,Seattle,King County,Washington
377,1545804860,"47.3624,-122.045",221st Avenue Southeast,26628,Cherokee Bay,,King County,Washington
378,2883200160,"47.6831,-122.329",North 75th Street,2405,,Seattle,King County,Washington
379,7132300695,"47.592,-122.307",Hiawatha Place South,1126,,Seattle,King County,Washington
380,1726059053,"47.7461,-122.195",108th Place Northeast,10919,,,King County,Washington
381,624111000,"47.7268,-122.06",Northeast 141st Street,20880,,,King County,Washington
382,808300310,"47.7237,-121.959",283rd Court Northeast,28299,,,King County,Washington
383,8563040160,"47.6283,-122.095",183rd Avenue Northeast,2026,,,King County,Washington
384,713500030,"47.5543,-122.148",145th Place Southeast,5399,,Bellevue,King County,Washington
385,8651600160,"47.5483,-122.226",85th Place Southeast,6192,,,King County,Washington
386,9517200030,"47.7591,-122.146",145th Place Northeast,17950,,,King County,Washington
387,2460700700,"47.4612,-122.169",Southeast 158th Place,12902,,,King County,Washington
388,1223039290,"47.4987,-122.365",26th Avenue Southwest,11614,Shorewood,,King County,Washington
389,2890100060,"47.772,-122.358",1st Avenue Northwest,19740,,Shoreline,King County,Washington
390,7972600860,"47.5287,-122.35",12th Avenue Southwest,8146,Highland Park,Seattle,King County,Washington
391,8857320070,"47.6109,-122.114",Northeast 2nd Place,17071,,Bellevue,King County,Washington
392,4047200695,"47.7736,-121.901",Northeast 202nd Street,32480,,,King County,Washington
393,1653500070,"47.6294,-122.218",92nd Avenue Northeast,2103,,,King County,Washington
394,1923000030,"47.5634,-122.213",Southeast 46th Street,9360,,,King County,Washington
395,3649100320,"47.7405,-122.241",75th Avenue Northeast,15415,,,King County,Washington
396,7375300160,"47.5976,-122.118",Southeast 15th Street,16646,,Bellevue,King County,Washington
397,5175800060,"47.5722,-122.129",158th Avenue Southeast,4115,,Bellevue,King County,Washington
398,1604601375,"47.5644,-122.289",South Genesee Street,3508,Columbia City,Seattle,King County,Washington
399,2473251090,"47.4556,-122.157",Southeast Fairwood Boulevard,13805,Fairwood West,,King County,Washington
400,9126100861,"47.6055,-122.305",21st Avenue,,,Seattle,King County,Washington
401,3420069065,"47.1775,-122.022",Southeast 472nd Street,23849,Glacier Vista,,King County,Washington
402,6021501685,"47.6879,-122.385",23rd Avenue Northwest,8034,Loyal Heights,Seattle,King County,Washington
403,1151100070,"47.4807,-121.779",Southeast 133rd Street,42298,,,King County,Washington
404,8856950240,"47.3845,-122.032",231st Place Southeast,24226,Valley Green,,King County,Washington
405,9385200055,"47.5815,-122.402",Wickstrom Place Southwest,2434,Alki,Seattle,King County,Washington
406,7821200390,"47.6609,-122.344",Midvale Avenue North,4451,,Seattle,King County,Washington
407,8078520310,"47.3163,-122.188",Southeast 319th Street,11547,,,King County,Washington
408,1565950030,"47.4309,-122.191",113th Way Southeast,19117,Chinoquan,,King County,Washington
409,1560930070,"47.401,-122.026",Southeast 221st Street,23633,The Highlands of Cedar River,,King County,Washington
410,6700400140,"47.404,-122.191",112th Place Southeast,22116,,,King County,Washington
411,2422029094,"47.3889,-122.482",115th Avenue Southwest,24598,,,King County,Washington
412,1774220160,"47.7718,-122.095",Northeast 200th Street,18261,,,King County,Washington
413,1525200060,"47.7067,-122.2",106th Avenue Northeast,11815,,,King County,Washington
414,1678400105,"47.504,-122.227",Rainier Avenue South,11005,Rainier Beach,Seattle,King County,Washington
415,3426059070,"47.7015,-122.164",Northeast 112th Place,13221,,,King County,Washington
416,824079032,"47.5753,-121.95",295th Avenue Southeast,3999,,,King County,Washington
417,2697100140,"47.7448,-122.333",North 160th Street,2221,Meridian Park,Shoreline,King County,Washington
418,8724300030,"47.7318,-121.982",267th Court Northeast,14411,,,King County,Washington
419,8678500060,"47.5954,-121.95",Southeast 15th Place,,,,King County,Washington
420,625049299,"47.6885,-122.337",North 82nd Street,1713,,Seattle,King County,Washington
421,6073200075,"47.5724,-122.179",Southeast 42nd Street,12117,Newport Shores,Bellevue,King County,Washington
422,6388900710,"47.5272,-122.169",Southeast 84th Street,12831,Olympus,,King County,Washington
423,1442860160,"47.4334,-122.161",Southeast 189th Place,13518,Boulevard Place,,King County,Washington
424,7942600310,"47.6073,-122.308",19th Avenue,537,,Seattle,King County,Washington
425,1545808560,"47.3592,-122.046",Southeast 271st Street,22054,Rock Creek Meadows,,King County,Washington
426,936000060,"47.4546,-122.337",3rd Avenue Southwest,16420,Five Corners,,King County,Washington
427,9808650060,"47.6408,-122.219",Northeast 33rd Street,8992,,,King County,Washington
428,3754700160,"47.7245,-122.2",Northeast 139th Street,10521,Maple Glen,,King County,Washington
429,305500140,"47.4362,-122.178",Southeast 186th Street,12152,,,King County,Washington
430,5468750060,"47.3739,-122.156",139th Avenue Southeast,25405,,,King County,Washington
431,2944010240,"47.7205,-122.127",160th Avenue Northeast,13355,,,King County,Washington
432,3454000060,"47.6636,-122.33",Sunnyside Avenue North,4632,Meridian,Seattle,King County,Washington
433,646910160,"47.4324,-122.197",108th Avenue Southeast,18865,,,King County,Washington
434,8564950390,"47.7734,-122.224",Northeast 201st Place,8625,,,King County,Washington
435,2268400350,"47.559,-122.164",Southeast 49th Street,,,Bellevue,King County,Washington
436,7504101040,"47.633,-122.041",224th Place Northeast,2599,,,King County,Washington
437,11500890,"47.6954,-122.103",Northeast 107th Court,17722,Education Hill,,King County,Washington
438,9528102772,"47.6776,-122.318",Roosevelt Way Northeast,6709,,Seattle,King County,Washington
439,284000223,"47.504,-122.382",39th Avenue Southwest,11001,Arroyo Heights,Seattle,King County,Washington
440,3353401710,"47.2613,-122.255",5th Avenue Southwest,200,,,King County,Washington
441,8159610030,"47.3417,-122.271",51st Avenue South,28970,,,King County,Washington
442,3179100435,"47.6694,-122.275",Pullman Avenue Northeast,4816,Hawthorne Hills,Seattle,King County,Washington
443,822079033,"47.4056,-121.955",293rd Avenue Southeast,21665,,,King County,Washington
444,8857600960,"47.3838,-122.289",35th Avenue South,24317,,,King County,Washington
445,1774000200,"47.7487,-122.082",Avondale Road Northeast,16603,,,King County,Washington
446,2024069128,"47.5534,-122.078",Northwest Pinecone Place,2612,,,King County,Washington
447,1049010390,"47.7355,-122.18",Northeast 149th Street,12119,,,King County,Washington
448,7905370390,"47.7206,-122.211",Northeast 134th Place,9767,,,King County,Washington
449,4140090240,"47.7691,-122.262",Northeast 194th Place,6149,,,King County,Washington
450,4055700030,"47.7183,-122.258",Holmes Point Drive Northeast,13130,,,King County,Washington
451,3775300030,"47.7736,-122.214",95th Place Northeast,20021,,,King County,Washington
452,2525300030,"47.362,-122.029",Southeast 267th Place,23404,Fernwood Estates,,King County,Washington
453,1324059104,"47.5698,-122.121",Southeast 42nd Place,16417,,Bellevue,King County,Washington
454,2287000030,"47.5505,-122.221",Southeast 58th Street,,,,King County,Washington
455,7702010030,"47.7605,-122.234",Northeast 182nd Place,7934,,,King County,Washington
456,1529200340,"47.7356,-122.157",137th Lane Northeast,14898,,,King County,Washington
457,2122039094,"47.3844,-122.438",Southwest 246th Street,8398,,,King County,Washington
458,1742800030,"47.4904,-122.226",Raymond Place Northwest,540,,,King County,Washington
459,1796360350,"47.3663,-122.089",189th Place Southeast,26222,Covington Woods,,King County,Washington
460,6154500070,"47.5637,-122.123",162nd Lane Southeast,4598,,Bellevue,King County,Washington
461,1843100340,"47.3759,-122.125",Southeast 252nd Place,16138,Crofton Heights,,King County,Washington
462,8944290160,"47.3912,-122.167",130th Avenue Southeast,23441,,,King County,Washington
463,4166600473,"47.3305,-122.371",30th Avenue Southwest,30304,Lakota,,King County,Washington
464,7282300125,"47.7617,-122.357",North 183rd Street,185,,Shoreline,King County,Washington
465,8658300340,"47.6499,-121.909",East Rutherford Street,32247,,,King County,Washington
466,2419600075,"47.7311,-122.353",North 141st Street,500,,Seattle,King County,Washington
467,2621760350,"47.3701,-122.107",175th Place Southeast,25846,Foxfield,,King County,Washington
468,1723049270,"47.4857,-122.318",12th Avenue South,13120,,,King County,Washington
469,4123840310,"47.3724,-122.042",224th Court Southeast,25518,Crown Pointe Greens,,King County,Washington
470,2172000075,"47.4855,-122.266",56th Avenue South,13057,,,King County,Washington
471,8651611170,"47.6336,-122.064",Northeast 27th Place,20549,,,King County,Washington
472,8820902200,"47.717,-122.281",Lakeside Avenue Northeast,12060,,Seattle,King County,Washington
473,8651610890,"47.6332,-122.066",204th Terrace Northeast,2561,,,King County,Washington
474,1853080570,"47.5906,-122.062",Southeast 22nd Place,20998,,,King County,Washington
475,3629920030,"47.5461,-121.998",Northeast Jewell Lane,2477,,,King County,Washington
476,1604602050,"47.5674,-122.29",Letitia Avenue South,4020,Columbia City,Seattle,King County,Washington
477,6844700810,"47.6943,-122.29",Northeast 91st Street,3511,Wedgwood,Seattle,King County,Washington
478,66000070,"47.5486,-122.38",38th Avenue Southwest,5956,High Point,Seattle,King County,Washington
479,6665800030,"47.6658,-122.188",114th Avenue Northeast,6510,,,King County,Washington
480,2205700350,"47.5772,-122.153",140th Avenue Southeast,3724,,Bellevue,King County,Washington
481,5466000030,"47.3875,-122.161",135th Place Southeast,23915,Kensington Heights,,King County,Washington
482,6189200125,"47.6344,-122.174",Northeast 27th Street,12430,,Bellevue,King County,Washington
483,9169600135,"47.5275,-122.391",46th Avenue Southwest,8444,,Seattle,King County,Washington
484,2625069070,"47.6179,-122.005",250th Avenue Northeast,992,,,King County,Washington
485,8732131090,"47.3078,-122.378",Southwest 328th Place,3520,Twin Lakes,,King County,Washington
486,9286000240,"47.5521,-122.137",Saddleback Trail,,,Bellevue,King County,Washington
487,1895000260,"47.5158,-122.264",55th Avenue South,9630,Rainier Beach,Seattle,King County,Washington
488,8691370400,"47.5985,-121.977",271st Avenue SOutheast,1198,,,King County,Washington
489,5423010350,"47.5645,-122.082",,,,,King County,Washington
490,8562501040,"47.6734,-122.154",139th Place Northeast,7721,,,King County,Washington
491,2475200140,"47.4734,-122.186",Southeast 8th Place,2470,,,King County,Washington
492,7942100310,"47.3811,-122.087",190th Place Southeast,24622,,,King County,Washington
